title,body,label_name,label,url
`Failed to execute git` after background agent interactions,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: https://opensource.microsoft.com/codeofconduct/ -->
<!-- 🕮 Read our guide about submitting issues: https://github.com/microsoft/vscode/wiki/Submitting-Bugs-and-Suggestions -->
<!-- 🔎 Search existing issues to avoid creating duplicates. -->
<!-- 🧪 Test using the latest Insiders build to see if your issue has already been fixed: https://code.visualstudio.com/insiders/ -->
<!-- 💡 Instead of creating your report here, use 'Report Issue' from the 'Help' menu in VS Code to pre-fill useful information. -->
<!-- 🔧 Launch with `code --disable-extensions` to check. -->
Does this issue occur when all extensions are disabled?: Yes/No

<!-- 🪓 If you answered No above, use 'Help: Start Extension Bisect' from Command Palette to try to identify the cause. -->
<!-- 📣 Issues caused by an extension need to be reported directly to the extension publisher. The 'Help > Report Issue' dialog can assist with this. -->
- VS Code Version: 

```
Version: 1.108.0-insider (user setup)
Commit: 31de8ea351f73eb2071e36e415ae1970749f91fd
Date: 2026-01-06T18:03:52.352Z
Electron: 39.2.7
ElectronBuildId: 12953945
Chromium: 142.0.7444.235
Node.js: 22.21.1
V8: 14.2.231.21-electron.0
OS: Windows_NT arm64 10.0.26200
```

- OS Version: Windows 11

Steps to Reproduce:

Ref https://github.com/microsoft/vscode-internalbacklog/issues/6527

Found while verifying https://github.com/microsoft/vscode/issues/280188

1. Ask the background agent anything. I have the vscode-docs repo open
2. The background agent works on my task
3. ❓ I get `Failed to execute git` at the end of every background agent output

<img width=""2479"" height=""1580"" alt=""Image"" src=""https://github.com/user-attachments/assets/1d10a5cd-84fe-476d-a228-ba59a6c87508"" />
",bug,0,https://github.com/microsoft/vscode/issues/286232
Attach sku to telemetry event when quota is exceeded,"We send the github.copilot-chat/panel.request event when a user sends a chat request with attached sku information but it seems when a user exceeds their quota sku is returned as `undefined` 

Let's make sure sku get attached properly in this scenario. ",bug,0,https://github.com/microsoft/vscode/issues/286214
Support user feedback/note input during chat session export,"On export of chat session, user can comment what the agent did well or poorly. Can then be used to help generate the actual test case and eval logic.",feature-request,1,https://github.com/microsoft/vscode/issues/286209
Agent sessions: Clear “Undo Archive” Action,"
Type: <b>Feature Request</b>

Description
After archiving an item, it’s not obvious that the action can be undone. While it is possible to restore archived items by filtering to show archived content, this workflow is not clear or discoverable for many users.

Suggestion
Add a clear “Undo Archive” button or inline action immediately after an item is archived, so users can easily reverse the action without needing to change filters.

Benefit
Improves discoverability, reduces confusion, and makes archiving feel safer and more user-friendly.


VS Code version: Code - Insiders 1.108.0-insider (1cd32455f84020ce777b4b7d95df0a4b47b07015, 2026-01-05T05:03:42.416Z)
OS version: Darwin arm64 24.6.0
Modes:


<!-- generated by issue reporter -->",feature-request,1,https://github.com/microsoft/vscode/issues/286204
Support decimal/floating-point values for terminal.integrated.fontSize,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: https://opensource.microsoft.com/codeofconduct/ -->
<!-- Please search existing issues to avoid creating duplicates. -->

<!-- Describe the feature you'd like. -->

The `editor.fontSize` setting supports decimal values (e.g., `11.25`, `13.5`), but `terminal.integrated.fontSize` only accepts whole numbers. Setting a decimal value like `11.25` gets truncated to `11`.

**Current Behavior**

```json
{
  ""editor.fontSize"": 11.25,
  ""terminal.integrated.fontSize"": 11.25
}
```
The editor renders at 11.25px, but the terminal gets truncated to 11px.

**Expected Behavior**

`terminal.integrated.fontSize` should support decimal values just like `editor.fontSize`.

**Use Case**

Sometimes the difference between `11` and `12` is too significant. A value like `11.5` would provide better fine-tuning for readability, especially on high-DPI displays.

**Notes**
- The setting schema already defines `type: 'number'` (not `'integer'`)
- xterm.js (the terminal renderer) already supports floating-point font sizes
- This was added for `editor.fontSize` in #10301 (August 2016)

I'd like to work on this. Is this something you'd accept a PR for?",feature-request,1,https://github.com/microsoft/vscode/issues/286194
Copilot instructions and agents.md files should not auto-load linked markdown files,"When using copilot-instructions.md or AGENTS.md files in a workspace, markdown files that are linked within these instruction files are automatically being loaded and included as context. This behavior was meant for pre-agentic flows, and now can lead to unintended context bloat and unexpected behavior when these files simply reference other documentation without intending to include them as active context.

I suggest to disable it completely and leave extra file reads to the agent.",feature-request,1,https://github.com/microsoft/vscode/issues/286192
Bad settings search results,"Testing #286001

Wanted to configure the auto approvals and it's not showing at the top, but should be

<img width=""874"" height=""701"" alt=""Image"" src=""https://github.com/user-attachments/assets/2f087fbd-cffe-4977-9bb9-219afb66c6b5"" />
",bug,0,https://github.com/microsoft/vscode/issues/286191
Fish run recent command messed up when commands ran with Copilot,"Testing #286022

This one is interesting

Set `  ""chat.tools.terminal.preventShellHistory"": false` then use fish shell.

How to repro (see the video too):
1. Run some command to run in terminal via copilot
2. Look at run recent command. It is fine
3. Run second command to run in terminal via copilot
4. 🐛 Run recent command polluted with `welcome to fish...etc`

https://github.com/user-attachments/assets/fe99a934-0a29-45a4-98ab-28f0fd96986b

The interesting thing is that when commands are ran manually run recent command is NOT polluted:

https://github.com/user-attachments/assets/70508c59-c266-4cac-bfff-24608599e687

Im not sure what the difference is between running command manually vs. via copilot, but surprised run recent command behaves differently.



Another interesting find:
Without starship run recent command are not polluted even when commands are ran via copilot:

https://github.com/user-attachments/assets/979a8c27-e2a2-4e6c-a90c-34c56c20e16f


Maybe this is my issue🧐 starship somehow messing up? I noticed A and D are little off-position:

<img width=""833"" height=""267"" alt=""Image"" src=""https://github.com/user-attachments/assets/9bad2381-5543-4bc3-9998-98b843e7b248"" />

<img width=""911"" height=""296"" alt=""Image"" src=""https://github.com/user-attachments/assets/4eced011-d533-4cb4-8ae4-c61d5379bc41"" />",bug,0,https://github.com/microsoft/vscode/issues/286188
Add all the GHPR cloud agent session actions as dummy actions into Copilot Chat,These dummy actions will prompt the user to install GHPR then perform the intended action (if possible). ,feature-request,1,https://github.com/microsoft/vscode/issues/286168
Strange UI behaviour when Show Agent Session sidebar,"See screen cast

https://github.com/user-attachments/assets/db3594f3-0dc0-41e8-ab98-1dd6de4d327d

I would have expected that when I hide the session side bar again the chat viewlet returns to its initial size.
",bug,0,https://github.com/microsoft/vscode/issues/286166
Casing transforms in snippets only support Latin characters,"Testing #233798

Use the following snippet:
```
""testSnippet"": {
  ""scope"": ""javascript,typescript"",
  ""prefix"": ""testSnippet"",
  ""body"": ""${1} -> ${1/(.*)/${1:/upcase} ${1:/downcase} ${1:/camelcase} ${1:/pascalcase} ${1:/kebabcase} ${1:/snakecase}/}""
}
```

Give it input `oneTwo` you will get ```oneTwo -> ONETWO onetwo oneTwo OneTwo one-two one_two``` which is correct.
Give it input `одинДва` you will get ```одинДва -> ОДИНДВА одиндва одинДва одинДва одинДва одиндва``` which is incorrect as non-Latin letters are not handled correctly (in this case Russian alphabet, but code only cares about a-z).

We should probably use Unicode definition of words if possible to perform the case transforms.
",bug,0,https://github.com/microsoft/vscode/issues/286165
Support runtime feature experimentation,"Hook into our experimentation service to validate features available from the runtime, ex: https://github.com/microsoft/vscode/issues/268800",feature-request,1,https://github.com/microsoft/vscode/issues/286162
File completions aren't working for WSL,"Forking from https://github.com/microsoft/vscode/issues/285577#issuecomment-3713735898

<img width=""1197"" height=""287"" alt=""Image"" src=""https://github.com/user-attachments/assets/4e69ea40-fab2-4e12-9764-3c3c223660e0"" />

<img width=""969"" height=""789"" alt=""Image"" src=""https://github.com/user-attachments/assets/418de7a2-6f5d-445b-956f-715d260f3747"" />

I'm also seeing this on 1.106 so it's separate to the https://github.com/microsoft/vscode/issues/285577 work

<img width=""1126"" height=""159"" alt=""Image"" src=""https://github.com/user-attachments/assets/25fb5c52-e7de-4bbb-a345-0a7bdcd9d8ad"" />

Version: 1.106.3 (user setup)
Commit: bf9252a2fb45be6893dd8870c0bf37e2e1766d61
Date: 2025-11-25T22:28:18.024Z
Electron: 37.7.0
ElectronBuildId: 12781156
Chromium: 138.0.7204.251
Node.js: 22.20.0
V8: 13.8.258.32-electron.0
OS: Windows_NT x64 10.0.26200",bug,0,https://github.com/microsoft/vscode/issues/286155
Support increase/decrease view size/width commands in floating windows,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: https://opensource.microsoft.com/codeofconduct/ -->
<!-- Please search existing issues to avoid creating duplicates. -->

<!-- Describe the feature you'd like. -->
Support for the following actions in floating windows:
1. `workbench.action.decreaseViewSize`
2. `workbench.action.increaseViewSize`
3. `workbench.action.decreaseViewWidth`
4. `workbench.action.increaseViewWidth`

This would be helpful for keyboard-driven navigation when working with multiple editors across multiple windows, removing a reason to reach for the mouse when the selected editor can always be resized by keyboard shortcut, regardless of whether it's in the main window

Related: #284290 ",feature-request,1,https://github.com/microsoft/vscode/issues/286152
Terminal suggest should be selected when triggered explicitly via keybinding,"Forking from https://github.com/microsoft/vscode/issues/286077

Repro:

1. Open terminal
2. Press ctrl+space, 🐛 the top item should have selected background color and enter should accept it",bug,0,https://github.com/microsoft/vscode/issues/286148
Align jsdoc for `QuickPickItem#resourceUri` and `TreeItem#resourceUri`,"Testing #274948

The tree item and quick pick item both have the resources uri property and afaik their behaviour is the same. It's nit it would be nice to have the same/aligned jsdoc comment for them",bug,0,https://github.com/microsoft/vscode/issues/286145
Implement Flatpak portals and an official Flatpak on Flathub,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: https://opensource.microsoft.com/codeofconduct/ -->
<!-- Please search existing issues to avoid creating duplicates. -->

<!-- Describe the feature you'd like. -->
Right now code is on the top 25 flathub apps. its been like that for years. I use that app and I cant get the terminal to work without launching it with special args. Please implement an official flatpak and publish it to flathub so more people can use your app with the flatpak packaging system. It would help both you and the linux community.

Thanks",feature-request,1,https://github.com/microsoft/vscode/issues/286143
Terminal: Implement Kitty graphics protocol support,"https://sw.kovidgoyal.net/kitty/graphics-protocol/

Upstream: https://github.com/xtermjs/xterm.js/issues/5592",feature-request,1,https://github.com/microsoft/vscode/issues/286141
Improve the hover on approved rules,"Testing #286024

<img width=""439"" height=""234"" alt=""Image"" src=""https://github.com/user-attachments/assets/6829a114-a15d-4855-90a6-8c469a916421"" />

The hover is not clear to me. 
Maybe say something like: `Auto approve rule added to the current session.`
or when already approved:
'Auto approved by rule in the current session.`'",bug,0,https://github.com/microsoft/vscode/issues/286139
SCM - hidden repositories appear in the Repositories menu,"1. Open a workspace with multiple repositories
2. Create a new background agent session that uses a worktree
3. Git worktree will appear in the Repositories menu in the SCM Changes view

<img width=""507"" height=""237"" alt=""Image"" src=""https://github.com/user-attachments/assets/cbd3571a-0ef5-4659-8021-d9ab0b12a7c0"" />",bug,0,https://github.com/microsoft/vscode/issues/286127
Terminal & Windows: Git Bash shows infinite loading when clicking “Show Suggestions”,"Testing [286005 ](https://github.com/microsoft/vscode/issues/286005)

https://github.com/user-attachments/assets/bde96a59-7a55-4728-9ffb-84e3fa8ec46d

* open terminal on windows machine
* open git bash in terminal
* clicking 'show suggestions' -> I am only able to see a loading view
_Note: I tested with my mac book and bash works there correctly_
",bug,0,https://github.com/microsoft/vscode/issues/286124
Settings panel has overlapping settings,"At the top of the settings panel the first 5 or so settings are being overlapped by other settings.

Screenshot:

<img width=""979"" height=""745"" alt=""Image"" src=""https://github.com/user-attachments/assets/23affd36-ba36-4465-92c3-671b974c8f52"" />


---
This issue was filed using the Issue Filer extension",bug,0,https://github.com/microsoft/vscode/issues/286123
Strange rendering of 'Autoapprovaldeniedbyrule`,"Testing #286024

In the settings define:
```
{
    ""chat.tools.terminal.autoApprove"": {
        ""/^whoami --help$/"": {
            ""approve"": false,
            ""matchCommandLine"": true
        },
    }
}
```
In chat ask: `what command line arguments does whoami support?`

Note the funny way of rendering the reply

<img width=""598"" height=""343"" alt=""Image"" src=""https://github.com/user-attachments/assets/b45a3107-1f68-40fc-a131-16d9f16638fb"" />",bug,0,https://github.com/microsoft/vscode/issues/286120
Reopen Closed Repositories > All Repositories does not reopen worktrees,"Testing #285964

The worktrees are listed, but picking ""All Repositories"" does not add them back:

<img width=""623"" height=""147"" alt=""Image"" src=""https://github.com/user-attachments/assets/73b621f1-d0f2-40b0-9885-e0bd4b755ac2"" />",bug,0,https://github.com/microsoft/vscode/issues/286102
Be more explicit about loosing uncommitted changes when deleting a worktree,"Testing #285964

The message should explicitly say that these changes will be LOST:

<img width=""273"" height=""219"" alt=""Image"" src=""https://github.com/user-attachments/assets/8e8c49b1-b223-4177-b7c7-19579fd5c8e7"" />
",bug,0,https://github.com/microsoft/vscode/issues/286100
Agent sessions - back button in the title feedback,"Testing #285958

Back button makes sense when the session is opened in the panel:
<img width=""428"" height=""179"" alt=""Image"" src=""https://github.com/user-attachments/assets/d20ab27b-d7a1-4f66-bc2d-8e8b113585f7"" />

When a session is opened to the side, it just clears the side area so it does not make much sense there:
<img width=""684"" height=""171"" alt=""Image"" src=""https://github.com/user-attachments/assets/c4147524-81ec-4038-b590-3ae76a49c390"" />

Have we considered removing the action and only show it when the session is opened in the panel?",bug,0,https://github.com/microsoft/vscode/issues/286098
Consistent labels: Open in Current Window,"Testing #285964

I prefer when it's explicit in all cases like:

<img width=""334"" height=""220"" alt=""Image"" src=""https://github.com/user-attachments/assets/968530e0-a340-471b-95d3-131133b6e81a"" />

On the subnodes I would change ""Open"" to ""Open in Current Window"":

<img width=""649"" height=""150"" alt=""Image"" src=""https://github.com/user-attachments/assets/8c547f8e-4471-4ab3-ab64-aeea034fc2cf"" />

Same for the tooltip on the inline action with also only shows ""Open"". (I guess that might be the same string.)",bug,0,https://github.com/microsoft/vscode/issues/286094
Agent sessions - recent list update before session is loaded,"Testing #285958

Have an unread cloud agent session in the recent sessions list. Click on the cloud agent session. 
Notice in the recording that the recent session list is updated before the session is loaded. 

https://github.com/user-attachments/assets/f2653c38-3ecf-4c22-9492-a3035c17ce92
",bug,0,https://github.com/microsoft/vscode/issues/286093
Creating a worktree from a worktree node nests worktree folders,"Testing #285964

Using `+` on a worktree node's worktrees node:

<img width=""474"" height=""205"" alt=""Image"" src=""https://github.com/user-attachments/assets/2851411c-6379-456d-8802-6d549715da79"" />

Starts nesting paths:

<img width=""637"" height=""90"" alt=""Image"" src=""https://github.com/user-attachments/assets/c50f3d29-63d2-457c-9206-33a6081cec0b"" />",bug,0,https://github.com/microsoft/vscode/issues/286083
Fix Overlapping of Suggestion Text with Prompt in VS Code Terminal,"
Type: <b>Bug</b>

In the VS Code terminal, the suggestion text overlaps with the prompt, obscuring the display and reducing readability. This affects user experience during command input. Adjust the positioning or layering of suggestions to prevent overlap with the prompt.

VS Code version: Code - Insiders 1.108.0-insider (655abb9afbcac8678f4ff6c13d19e23c5cecebe3, 2026-01-06T05:02:34.944Z)
OS version: Windows_NT x64 10.0.26200
Modes:
Remote OS version: Linux x64 6.6.87.2-microsoft-standard-WSL2

<details>
<summary>System Info</summary>

|Item|Value|
|---|---|
|CPUs|13th Gen Intel(R) Core(TM) i5-1340P (16 x 2189)|
|GPU Status|2d_canvas: enabled<br>direct_rendering_display_compositor: disabled_off_ok<br>gpu_compositing: enabled<br>multiple_raster_threads: enabled_on<br>opengl: enabled_on<br>rasterization: enabled<br>raw_draw: disabled_off_ok<br>skia_graphite: disabled_off<br>trees_in_viz: disabled_off<br>video_decode: enabled<br>video_encode: enabled<br>webgl: enabled<br>webgl2: enabled<br>webgpu: enabled<br>webnn: disabled_off|
|Load (avg)|undefined|
|Memory (System)|63.64GB (28.68GB free)|
|Process Argv|--crash-reporter-id 3df60e69-6e36-46e5-9b3d-020ce9a3ab01|
|Screen Reader|no|
|VM|0%|

|Item|Value|
|---|---|
|Remote|WSL: Ubuntu-24.04|
|OS|Linux x64 6.6.87.2-microsoft-standard-WSL2|
|CPUs|13th Gen Intel(R) Core(TM) i5-1340P (16 x 0)|
|Memory (System)|31.17GB (20.90GB free)|
|VM|0%|
</details><details><summary>Extensions (141)</summary>

Extension|Author (truncated)|Version
---|---|---
FreeMarker|dco|0.0.9
codespaces|Git|1.18.4
remotehub|Git|0.65.2025081801
output-colorizer|IBM|0.1.2
icon-fonts|idl|2.5.4
jupyter-keymap|ms-|1.1.2
remote-containers|ms-|0.436.0
remote-ssh|ms-|0.123.2025121615
remote-ssh-edit|ms-|0.87.0
remote-wsl|ms-|0.104.3
vscode-remote-extensionpack|ms-|0.26.0
remote-explorer|ms-|0.6.2025081809
remote-repositories|ms-|0.43.2025081801
remote-server|ms-|1.6.2025102109
vscode-serial-monitor|ms-|0.13.251128001
vscode-speech|ms-|0.16.0
vscode-speech-language-pack-zh-cn|ms-|0.5.1
material-icon-theme|PKi|5.30.0
errorlens|use|3.26.0
material-theme|zhu|3.19.0
codesnap|adp|1.3.4
claude-code|Ant|2.0.75
markdown-mermaid|bie|1.29.0
vscode-tailwindcss|bra|0.14.29
ruff|cha|2025.32.0
npm-intellisense|chr|1.4.5
path-intellisense|chr|2.10.0
vscode-markdownlint|Dav|0.61.1
vscode-eslint|dba|3.0.21
dbcode|dbc|1.22.4
dingtalk-toolkit|Din|0.2.11
docker|doc|0.18.0
vscode-mybatisplus-jrebel|Dws|1.0.1
gitlens|eam|2026.1.304
EditorConfig|Edi|0.17.4
magick-image-reader|ely|0.5.0
prettier-vscode|esb|11.0.2
dependi|fil|0.7.21
shell-format|fox|7.2.8
copilot-chat|Git|0.36.2026010601
vscode-github-actions|git|0.29.1
vscode-pull-request-github|Git|0.125.2026010604
colab|goo|0.1.6
gc-excelviewer|Gra|4.2.64
latex-workshop|Jam|10.12.0
svg|joc|1.5.4
seamless-agent|jra|0.1.18
jrebel|JRe|2025.4.2
vscode-gutter-preview|kis|0.32.2
vscode-leetcode|Lee|0.18.4
loccy|loc|1.8.6
i18n-ally|lok|2.13.1
loghunter|mar|1.2.8
rainbow-csv|mec|3.23.0
pyrefly|met|0.46.3
vscode-azureresourcegroups|ms-|0.11.7
vscode-containers|ms-|2.3.0
vscode-dotnet-runtime|ms-|3.0.0
playwright|ms-|1.1.17
black-formatter|ms-|2025.3.11831009
debugpy|ms-|2025.19.2025121701
mypy-type-checker|ms-|2025.3.13521012
pylint|ms-|2025.3.12271016
python|ms-|2025.21.2026010501
vscode-pylance|ms-|2025.10.100
vscode-python-envs|ms-|1.15.13521014
jupyter|ms-|2025.10.2025121801
jupyter-keymap|ms-|1.1.2
jupyter-renderers|ms-|1.3.2025062701
python-ds-extension-pack|ms-|0.0.1
vscode-jupyter-cell-tags|ms-|0.1.9
vscode-jupyter-slideshow|ms-|0.1.6
remote-wsl-recommender|ms-|0.0.20
cmake-tools|ms-|1.22.21
cpptools|ms-|1.30.0
cpptools-extension-pack|ms-|1.3.1
debug-value-editor|ms-|0.2.2
extension-test-runner|ms-|0.0.14
hexeditor|ms-|1.11.1
live-server|ms-|0.5.2025091501
powershell|ms-|2025.5.0
ts-file-path-support|ms-|1.0.0
vscode-github-issue-notebooks|ms-|0.0.134
vscode-serial-monitor|ms-|0.13.251128001
vscode-typescript-next|ms-|6.0.20260105
vscode-websearchforcopilot|ms-|0.2.2026010501
web-editors|ms-|0.3.0
vsliveshare|ms-|1.0.5959
windows-ai-studio|ms-|0.26.5
typescript-explorer|mxs|0.4.2
neo4j-for-vscode|neo|1.13.0
indent-rainbow|ode|8.3.1
vscode-versionlens|pfl|1.22.4
vscode-css-peek|pra|4.4.3
inline-html|pus|0.3.10
geo-data-viewer|Ran|2.6.0
tmlanguage-syntax-highlighter|Red|2.8.0
java|red|1.50.0
vscode-commons|red|0.0.6
vscode-community-server-connector|red|0.26.20
vscode-rsp-ui|red|0.24.12
vscode-xml|red|0.29.2025112508
vscode-yaml|red|1.19.1
redis-for-vscode|Red|1.4.0
omegasheets-vscode|rep|0.2.0
LiveServer|rit|5.7.9
claude-dev|sao|3.46.1
docxreader|Sha|1.3.1
vscode-fileutils|sle|3.10.3
sonarlint-vscode|Son|4.39.0
amp|sou|0.0.1767687087
opencode|sst|0.0.13
code-spell-checker|str|4.4.0
code-spell-checker-cspell-bundled-dictionaries|str|2.0.12
vscode-stylelint|sty|1.6.0
even-better-toml|tam|0.21.2
vscode-ai-foundry|Tea|0.12.5
shellcheck|tim|0.38.5
vscode-decompiler|tin|0.1.0
native-preview|Typ|0.20260106.1
luna-paint|Tyr|0.17.0
context7-mcp|Ups|1.0.1
explorer|vit|1.36.0
vscode-boot-dev-pack|vmw|0.2.2
vscode-spring-boot|vmw|2.0.1
vscode-app-mod-pack|vsc|0.2.4
vscode-gradle|vsc|3.17.2025111402
vscode-java-debug|vsc|0.58.2025121609
vscode-java-dependency|vsc|0.27.0
vscode-java-pack|vsc|0.30.2025111702
vscode-java-test|vsc|0.43.2025120408
vscode-maven|vsc|0.45.2025120808
vscode-spring-boot-dashboard|vsc|0.14.2025041702
vscode-spring-initializr|vsc|0.12.0
volar|Vue|3.2.2
vscode-wakatime|Wak|25.5.1
file-stats|Wan|1.1.1
markdown-notes|Wan|0.1.2
vscode-import-cost|wix|3.3.0
pretty-ts-errors|Yoa|0.7.0
markdown-all-in-one|yzh|3.6.3

(2 theme extensions excluded)

</details><details>
<summary>A/B Experiments</summary>

```
vsliv368:30146709
pythonvspyt551:31249597
nativeloc1:31118317
dwcopilot:31158714
dwoutputs:31242946
copilot_t_ci:31333650
g012b348:31231168
pythonrdcb7:31268811
pythonpcpt1cf:31399617
6518g693:31302842
6abeh943:31336334
envsactivate1:31349248
editstats-enabled:31346256
cloudbuttont:31366566
todos-1:31405333
3efgi100_wstrepl:31403338
use-responses-api:31390341
2a0ce269:31419921
terminalsuggestenabled:31421703
none:31438490
cp_cls_t_966_ss:31442352
chatvisible:31417128
inlinechat_v2_hd992725:31426642
c0683394:31426860
find_all_ref_in_bg_t:31442083
478ah919:31426749
a5gib710:31434435
no_request_with_suggest:31438039
7ig2g208:31429686
anthropic_thinking_t:31427198
406hc587_ask_agent:31428392
cp_cls_c_1081:31433293
copilot-nes-oct-trt:31432609
ia-no-proxy-models-svc:31436618
nes-slash-models-on:31441832

```

</details>

<!-- generated by issue reporter -->",bug,0,https://github.com/microsoft/vscode/issues/286080
`terminal.integrated.suggest.quickSuggestions` cannot be configured via the settings editor,"Testing #286005

* open settings editor
* find the `terminal.integrated.suggest.quickSuggestions` setting
* 🐛 there isn't a simple check box UI despite it being a boolean setting",feature-request,1,https://github.com/microsoft/vscode/issues/286075
Terminal suggest status doesn't respect keybindings customizations,"Testing #286005

* have the keybindings config below
* open terminal suggestions
* :bug: the label and help text still talks about `Tab`


```
// Place your key bindings in this file to override the defaults
[
    {
        ""key"": ""cmd+p"",
        ""command"": ""workbench.action.terminal.acceptSelectedSuggestion"",
        ""when"": ""simpleSuggestWidgetHasFocusedSuggestion && terminalFocus && terminalHasBeenCreated && terminalIsOpen && terminalSuggestWidgetVisible || simpleSuggestWidgetHasFocusedSuggestion && terminalFocus && terminalIsOpen && terminalProcessSupported && terminalSuggestWidgetVisible""
    },
    {
        ""key"": ""tab"",
        ""command"": ""-workbench.action.terminal.acceptSelectedSuggestion"",
        ""when"": ""simpleSuggestWidgetHasFocusedSuggestion && terminalFocus && terminalHasBeenCreated && terminalIsOpen && terminalSuggestWidgetVisible || simpleSuggestWidgetHasFocusedSuggestion && terminalFocus && terminalIsOpen && terminalProcessSupported && terminalSuggestWidgetVisible""
    }
]
```",bug,0,https://github.com/microsoft/vscode/issues/286068
"Tweak working ""Click to rotate...""","Testing #286005

* open terminal suggestion
* hover over the ""Selection Mode"" btn
* :bug: two issues
   *  the language is weird, ""Click to rotate...""
   * the formatting is off

How about just having ""Select to change"" without extra formatting but has final last sentence ",bug,0,https://github.com/microsoft/vscode/issues/286067
Unable to apply changes from worktree to local workspace,"I am in the `vscode-bisect` repository (https://github.com/Microsoft/vscode-bisect) and asked a background agent to add copyright year to the  files. This worked, but when I click on the button to apply the changes locally it does not work:

```
2026-01-06 09:22:29.839 [info] > git apply /Users/bpasero/Development/Microsoft/vscode-bisect/.git/ben/copilot-worktree-2026-01-06T08-15-45.patch [6ms]
2026-01-06 09:22:29.839 [info] error: corrupt patch at line 23
```

<img width=""1912"" height=""1128"" alt=""Image"" src=""https://github.com/user-attachments/assets/e6bd528e-3202-482e-80a2-cd005cf90ae1"" />",bug,0,https://github.com/microsoft/vscode/issues/286066
Bogus keybindings warning when pressing Ctrl+Space for the first time,"Testing #286005

* open new instance (`--transient`)
* open terminal and press `ctrl+space`
* 🐛 you get a notification about not all keybindings being handled, despite just having handled this keybinding

https://github.com/user-attachments/assets/3f82a341-783f-4e46-ae93-faf0012829b6",bug,0,https://github.com/microsoft/vscode/issues/286065
Git changes view shows badge when worktrees are used,"I have been using 2 background sessions with work tree and find the badge visible:

<img width=""1912"" height=""1128"" alt=""Image"" src=""https://github.com/user-attachments/assets/6b7d7a09-f8fb-488b-adfe-f46f61e6eee8"" />

But I see no outgoing change, is this a bug?",bug,0,https://github.com/microsoft/vscode/issues/286064
Terminal file links (Ctrl+Click) not working after latest VS Code update," 
<img width=""971"" height=""445"" alt=""image"" src=""https://github.com/user-attachments/assets/d6f841ea-731c-483b-bcb8-9b01c40267c0"" />

 
 After updating VS Code, file paths shown in the terminal are no longer clickable.

Example:

```
src/utils/chartmogul/chartmogul.service.ts:53:17 - error TS1345
```

VS Code shows **“Open file in editor (Ctrl + Click)”**, but clicking or Ctrl+Click does nothing.

This used to work and allowed jumping directly to the file and line.

---

### **Expected**

Ctrl+Click should open the file in the editor at the correct line.

---

### **Actual**

Nothing happens when clicking the file link.

---

### **Environment**

* VS Code (latest)
* Windows
* Integrated terminal
* TypeScript build output
 
",bug,0,https://github.com/microsoft/vscode/issues/286056
Image slideshow for images/screenshots generated by agents,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: https://opensource.microsoft.com/codeofconduct/ -->
<!-- 🕮 Read our guide about submitting issues: https://github.com/microsoft/vscode/wiki/Submitting-Bugs-and-Suggestions -->
<!-- 🔎 Search existing issues to avoid creating duplicates. -->
<!-- 🧪 Test using the latest Insiders build to see if your issue has already been fixed: https://code.visualstudio.com/insiders/ -->
<!-- 💡 Instead of creating your report here, use 'Report Issue' from the 'Help' menu in VS Code to pre-fill useful information. -->
<!-- 🔧 Launch with `code --disable-extensions` to check. -->

<!-- 🪓 If you answered No above, use 'Help: Start Extension Bisect' from Command Palette to try to identify the cause. -->
<!-- 📣 Issues caused by an extension need to be reported directly to the extension publisher. The 'Help > Report Issue' dialog can assist with this. -->

When I was using Agent to validate my apps via mcp tools, it often captured screenshots and they were really great artifacts for me to review the intermediate steps. Right now I could hover on the image pills in the chat response but it would so much nicer if I can open them in a custom editor to browse them all.

A quick prototype https://github.com/microsoft/vscode/pull/285615

https://github.com/user-attachments/assets/5e597172-dcfd-40ff-923c-5cb35794ccab


cc @sbatten @jo-oikawa for our conversations around artifacts views.",feature-request,1,https://github.com/microsoft/vscode/issues/286049
